Occurrence_num,Palaeolongitude,Palaeolatitude,Loc. Num.,Present.region,Old.Class,Order,Family,Genus,Operative_Genus,Operative_Genus.Subgenus,Genus.Subgenus_modifier,Genus_Modified,Modified_Genus,Species,Operative_Species,Genus.Species,British Stage,Appearance,Appearance_FAD,Appearance_LAD,FAD_interval,LAD_interval,Genus BA range,Depth.resolved,max_depth,min_depth,mean_depth,Community,Formation,Depth Association,lithology,Source,Read_more,Genus_FAD_interval,Genus_LAD_interval,interval_resolved,GRID_COORD,FAD_Coarse_Interval,LAD_Coarse_Interval,Cratonic,Palaeocontinent/Terrane,Continent_max_Northing,Continent_min_Northing,Merged.Terrains,Max.Palaeolongitude.Merged.450,Min.Palaeolatitude.Merged.450,Loc_ID
796,-101.305,-7.675,10,Wyoming,Articulata,Strophomenida,Strophomenidae,Nasutimena,Nasutimena,Nasutimena,,0,Nasutimena,fluctuosa,fluctuosa,Nasutimena_fluctuosa,Ashgill,Cautleyan M - Rawtheyan M (Richmondian),Cautleyan M,Rawtheyan M,8,11,BA 2-4,1,4,2,3,,Bighorn Fm,BA 3-4,,Jin & Zhan 2001,,3,12,1,-100_-10,5,6,0,Laurentia,33,0,Laurentia,18,-28,-101.3_-7.7
797,-82.756,-6.388,8,"Hudson Bay Basin, N Manitoba",Articulata,Strophomenida,Strophomenidae,Nasutimena,Nasutimena,Nasutimena,,0,Nasutimena,fluctuosa,fluctuosa,Nasutimena_fluctuosa,Ashgill,Cautleyan M - Rawtheyan E,Cautleyan M,Rawtheyan E,8,10,BA 2-4,1,4,2,3,,lo Churchill River Grp,BA 3,dolo. Lst,Jin et al 1997,,3,12,1,-85_-5,5,6,1,Laurentia,33,0,Laurentia,18,-28,-82.8_-6.4
857,-73.574,-21.765,7,Anticosti Island,Articulata,Strophomenida,Strophomenidae,Nasutimena_(prev.Gunnarella),Nasutimena,Nasutimena,,0,Nasutimena,fluctuosa,fluctuosa,Nasutimena_fluctuosa,Ashgill,Rawtheyan,Rawtheyan E,Rawtheyan U,10,12,BA 2-4,1,4,2,3,,Vaureal Fm,BA 4,,Dewing 2001,Jin & Zhan 2001,3,12,1,-75_-20,6,6,0,Laurentia,33,0,Laurentia,18,-28,-73.6_-21.8
4678,-31.046,-80.431,51,SW Sardinia,Articulata,Orthida,Hesperorthidae,Ptychopleurella,Ptychopleurella,Ptychopleurella,,0,Ptychopleurella,fluminensis,fluminensis,Ptychopleurella_fluminensis,Ashgill,Rawtheyan,Rawtheyan E,Rawtheyan U,10,12,BA 3-5,1,5,3,4,,Domusnovas Fm,BA 4,"mudst, offshore shelf",Boucot et al 2003,Leone et al 1991,1,18,1,-30_-80,6,6,0,Gondwana,87,3,Greater_Gondwana,35,-90,-31_-80.4
677,-50.659,-36.635,17,N Estonia,Articulata,Strophomenida,Strophomenidae,Oandumena,Oandumena,Oandumena,,0,Oandumena,fluviatilis,fluviatilis,Oandumena_fluviatilis,Caradoc,Caradoc U (Oandu),Caradoc U,Caradoc U,3,3,BA 3,1,3,3,3,,Hirmuse Fm,BA 3,marl,Rõõmusoks 2004,,3,3,1,-50_-35,3,3,1,Baltica,42,6,Baltica-Avalonia,-8,-47,-50.7_-36.6
5272,-104.31,-19.192,10,"Cumberland City, Tennessee",Articulata,Strophomenida,Sowerbyellidae,Eoplectodonta(E.),Eoplectodonta,Eoplectodonta,,0,Eoplectodonta,foerstei,foerstei,Eoplectodonta_foerstei,Caradoc,Caradoc E (Wilderness),Caradoc E,Caradoc E,1,1,BA 4-5,1,5,4,4.5,,Wells Fm,BA 4-5,,Cooper 1956,Cocks & Rong 1989,1,23,1,-105_-20,1,1,1,Laurentia,33,0,Laurentia,18,-28,-104.3_-19.2
2473,-94.187,-20.763,10,E USA,Articulata,Orthida,Platystrophiidae,Platystrophia,Platystrophia,Platystrophia,,0,Platystrophia,foersteri,foersteri,Platystrophia_foersteri,Ashgill,Cautleyan U - Rawtheyan E (E-M Richmondian),Cautleyan U,Rawtheyan E,9,10,BA 2-5,1,5,2,3.5,,post-knox sequences,BA 2-5,,Patzkowsky & Holland 1997,,1,23,1,-95_-20,5,6,1,Laurentia,33,0,Laurentia,18,-28,-94.2_-20.8
5367,-57.823,-32.923,15,Oslo region,Articulata,Strophomenida,Rafinesquinidae,Kjerulfina*,Kjerulfina,Kjerulfina,*,1,Kjerulfina*,foliovalve,foliovalve,Kjerulfina_foliovalve,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 4-5,1,5,4,4.5,,Nakkholmen Fm,BA 5,,Harper et al 1985,,3,9,1,-60_-35,3,3,0,Baltica,42,6,Baltica-Avalonia,-8,-47,-57.8_-32.9
5366,-57.943,-32.867,15,Ringerike,Articulata,Strophomenida,Rafinesquinidae,Kjerulfina*,Kjerulfina,Kjerulfina,*,1,Kjerulfina*,foliovalve,foliovalve,Kjerulfina_foliovalve,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 4-5,1,5,4,4.5,,Norderhov Fm,BA 5,,Harper et al 1985,,3,9,1,-60_-35,3,3,0,Baltica,42,6,Baltica-Avalonia,-8,-47,-57.9_-32.9
5901,14.814,-15.464,30,Shaanxi Prov.,Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Caradoc,Caradoc M-U,Caradoc M,Caradoc U,2,3,BA 4-6,1,6,4,5,Foliomena fauna,u Pingliang/ Padoga Fm,BA 5-6,bioclastic lst.,Zhan & Jin 2005,,1,12,1,15_-15,2,3,0,North China,17,3,Alxa Block & North China,4,-12,14.8_-15.5
6054,-69.727,-44.369,34,C Belgium,Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Ashgill,Rawtheyan,Rawtheyan E,Rawtheyan U,10,12,BA 4-6,1,6,4,5,Foliomena fauna, u Fosses Fm,BA 4,"siltstone (Outer ramp, 40-60 m)",Boucot et al 2003; Zhan & Jin 2005,Sheehan 1988,1,12,1,-70_-45,6,6,0,Avalonia,46,22,Baltica-Avalonia,-8,-47,-69.7_-44.4
6053,-74.821,-40.778,33,N Wales,Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Ashgill,Rawtheyan,Rawtheyan E,Rawtheyan U,10,12,BA 4-6,1,6,4,5,Foliomena fauna,Crugan Mudstone,BA 5-6,,Zhan & Jin 2005,Boucot et al 2003,1,12,1,-75_-40,6,6,0,Avalonia,46,22,Baltica-Avalonia,-8,-47,-74.8_-40.8
6056,-53.864,-38.53,16,"Holy Cross Mt., Poland",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Ashgill,Rawtheyan,Rawtheyan E,Rawtheyan U,10,12,BA 4-6,1,6,4,5,Foliomena fauna,S. clavifrons Bed,BA 4-5,,Zhan & Jin 2005,,1,12,1,-55_-40,6,6,0,Baltica,42,6,Baltica-Avalonia,-8,-47,-53.9_-38.5
6055,-58.047,-34.318,15,Scania,Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Ashgill,Rawtheyan,Rawtheyan E,Rawtheyan U,10,12,BA 4-6,1,6,4,5,Foliomena fauna,,BA 5-6,,Zhan & Jin 2005,,1,12,1,-60_-35,6,6,0,Baltica,42,6,Baltica-Avalonia,-8,-47,-58_-34.3
5981,32.034,-9.294,19,"Chinghiz Mts., E Kazakhstan",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Ashgill,Ashgill E (prev Llandovery),Pusgillian E,Pusgillian U**,4,6,BA 4-6,1,6,4,5,Foliomena fauna,Akdombak Fm,BA 3,,Klenina et al 1984,Cocks & Rong 1988,1,12,1,30_-10,4,4,0,Chinghiz,14,9,Chinghiz,-8,-11,32_-9.3
5939,67.785,21.904,37,"Baoshan, W Yunnan",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 4-6,1,6,4,5,Foliomena fauna,Pupiao Fm,BA 5,mudst.,Rong et al 1999,,1,12,1,70_20,3,3,0,Sibumasu,24,1,Greater_Gondwana,35,-90,67.8_21.9
5980,14.621,-66.421,41,,Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Ashgill,Ashgill? (pre Hirnantian),Pusgillian E,Rawtheyan U,4,12,BA 4-6,1,6,4,5,Foliomena fauna,,BA 5-6,,Zhan & Jin 2005,,1,12,1,15_-65,4,6,0,Armorica,76,66,Greater_Gondwana,35,-90,14.6_-66.4
5982,72.368,24.402,37,"Baoshan, W Yunnan",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Ashgill,Pusgillian - Cautleyan,Pusgillian E,Cautleyan U,4,9,BA 4-6,1,6,4,5,Foliomena fauna,Pupiao Fm,BA 5,mudst.,Rong et al 1999,,1,12,1,70_25,4,5,0,Sibumasu,24,1,Greater_Gondwana,35,-90,72.4_24.4
6057,-31.046,-80.431,51,"Sardinia, Italy",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Ashgill,Rawtheyan,Rawtheyan E,Rawtheyan U,10,12,BA 4-6,1,6,4,5,Foliomena fauna,"Punta S'Argiola Mb, Domusnovas Fm",BA 5-6 ,calc. Mudst. (>200 m),Villas et al 2002; Zhan & Jin 2005,,1,12,1,-30_-80,6,6,0,Gondwana,87,3,Greater_Gondwana,35,-90,-31_-80.4
6011,15.681,-39.578,40,"Prague Basin, Czech republic",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Ashgill,Pusgillian U - Rawtheyan,Pusgillian U,Rawtheyan U,6,12,BA 4-6,1,6,4,5,Foliomena fauna,Králúv Dvúr Fm,BA 5,shale,Havlicek 1967,Havlicek et al 1995,1,12,1,15_-40,4,6,0,Perunica,59,34,Greater_Gondwana,35,-90,15.7_-39.6
6058,-78.978,-23.447,10?,"Pyle Mountain, NE Maine",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Ashgill,Rawtheyan?,Rawtheyan E,Rawtheyan U,10,12,BA 4-6,1,6,4,5,Foliomena fauna,Pyle Mountain Argillite,BA 5-6,Mudstone?,Neuman 1994,,1,12,1,-80_-25,6,6,0,Laurentia,33,0,Laurentia,18,-28,-79_-23.4
5902,33.312,3.316,36,Shaanxi Prov.,Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Caradoc,Caradoc M-U,Caradoc M,Caradoc U,2,3,BA 4-6,1,6,4,5,Foliomena fauna,u Pingliang/ Padoga Fm,BA 5-6,bioclastic lst.,Zhan & Jin 2005,,1,12,1,35_5,2,3,1,South China,15,0,South China,18,-5,33.3_3.3
6025,36.232,9.259,36,"Jingshan, Hubei Prov., ",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Ashgill,Cautleyan E,Cautleyan E,Cautleyan E,7,7,BA 4-6,1,6,4,5,Foliomena fauna,u Linhsiang Fm.,BA 4,nod. calc. Mudstone,Zhan & Jin 2005,Johnson et al 1989,1,12,1,35_10,5,5,1,South China,15,0,South China,18,-5,36.2_9.3
6060,37.397,11.98,36,"Yushan, Jiangxi Prov., E China",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Ashgill,Rawtheyan,Rawtheyan E,Rawtheyan U,10,12,BA 4-6,1,6,4,5,Foliomena fauna,Xiazhen Fm,BA 3-4,,Zhan & Jin 2005,,1,12,1,35_10,6,6,1,South China,15,0,South China,18,-5,37.4_12
6059,37.108,13.195,36,"SW Zhejiang, E China",Articulata,Strophomenida,Foliomenidae,Foliomena,Foliomena,Foliomena,,0,Foliomena,folium,folium,Foliomena_folium,Ashgill,Rawtheyan,Rawtheyan E,Rawtheyan U,10,12,BA 4-6,1,6,4,5,Foliomena fauna,u Changwu Fm,BA 5-6,shale - sst,Rong et al 1989 & 1999,,1,12,1,35_15,6,6,1,South China,15,0,South China,18,-5,37.1_13.2
6103,-78.978,-23.447,10?,"Pyle Mountain, NE Maine",Articulata,Strophomenida,Christianiidae,Nubialba,Nubialba,Nubialba,,0,Nubialba,forbesi,forbesi,Nubialba_forbesi,Ashgill,Rawtheyan?,Rawtheyan E,Rawtheyan U,10,12,BA 5-6,1,6,5,5.5,Foliomena fauna,Pyle Mountain Argillite,BA 5-6,Mudstone?,Neuman 1994,,2,12,1,-80_-25,6,6,0,Laurentia,33,0,Laurentia,18,-28,-79_-23.4
3699,-109.362,-11.475,10,Oklahoma,Articulata,Strophomenida,Oepikinidae,Öpikina,Oepikina,Oepikina,,0,Oepikina,formosa,formosa,Oepikina_formosa,Caradoc,Caradoc E (Wilderness),Caradoc E,Caradoc E,1,1,BA 3-5,1,5,3,4,,"Pooleville mbr, Bromide Fm",BA 2-4,,Cooper 1956,Karim & Westrop 2002,1,20,1,-110_-10,1,1,0,Laurentia,33,0,Laurentia,18,-28,-109.4_-11.5
137,32.921,-1.635,36,"Qinghai region, SW China",Articulata,Orthida,Plaesiomyidae,Bokotorthis,Bokotorthis,Bokotorthis,,0,Bokotorthis,formosa,formosa,Bokotorthis_formosa,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 2-3,1,3,2,2.5,,Koumenzi Fm,BA 2-3,,Popov et al 2000,Rong pers com,3,6,1,35_0,3,3,0,South China,15,0,South China,18,-5,32.9_-1.6
189,32.944,1.021,36,"Qinghai region, SW China",Articulata,Orthida,Plaesiomyidae,Bokotorthis,Bokotorthis,Bokotorthis,,0,Bokotorthis,formosa,formosa,Bokotorthis_formosa,Ashgill,Ashgill E?,Pusgillian E,Pusgillian U**,4,6,BA 2-3,1,3,2,2.5,,Koumenzi Fm,BA 2-3,,Popov et al 2000,Rong pers com,3,6,1,35_0,4,4,0,South China,15,0,South China,18,-5,32.9_1
6116,101.014,10.776,43,Tasmania,Articulata,Strophomenida,Leptellinidae,Lepidomena,Lepidomena,Lepidomena,,0,Lepidomena,fortimuscula,fortimuscula,Lepidomena_fortimuscula,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,NA,0,3,3,3,,u Cashions Creek lst,,lst,Laurie 1991,,1,1,1,100_10,1,1,0,Gondwana,87,3,Greater_Gondwana,35,-90,101_10.8
1739,-49.59,-36.965,17,"Rakvere, Estonia",Articulata,Strophomenida,Sowerbyellidae,Sowerbyella(S),Sowerbyella,Sowerbyella,,0,Sowerbyella,forumi,forumi,Sowerbyella_forumi,Caradoc,Caradoc M-U,Caradoc M,Caradoc U,2,3,BA 2-5,1,5,2,3.5,,"Keila Horizon, Rakvere stage",BA 3,,Rõõmusoks 1959; Cocks 2005,Cocks & Rong 1989,NA,NA,1,-50_-35,2,3,1,Baltica,42,6,Baltica-Avalonia,-8,-47,-49.6_-37
1823,-83.547,-45.898,33,Caradoc,Articulata,Strophomenida,Rafinesquinidae,Hedstroemina,Hedstroemina,Hedstroemina,,0,Hedstroemina,fragilis,fragilis,Hedstroemina_fragilis,Caradoc,CaradocU (U Woolstonian-Actonian),Caradoc U,Caradoc U,3,3,BA 3-4,1,4,3,3.5,,Cheney Longville - Acton Scott fms,,,Cocks 2010,"Hurst 1979a, b",3,12,1,-85_-45,3,3,0,Avalonia,46,22,Baltica-Avalonia,-8,-47,-83.5_-45.9
4754,-57.623,-31.702,15,Västergötland,Articulata,Orthida,Harknessellidae,Horderleyella,Horderleyella,Horderleyella,,0,Horderleyella,fragilis,fragilis,Horderleyella_fragilis,Ashgill,Hirnantian,Hirnantian E,Hirnantian M*,13,14,BA 3-5,1,5,3,4,,Dalmanitina Beds,BA 4-5,mudst-lst,Bergström 1968,,3,14,1,-60_-30,7,7,0,Baltica,42,6,Baltica-Avalonia,-8,-47,-57.6_-31.7
1243,33.16,-8.303,18,"Kotnak Mts, Chu-Ili Range",Articulata,Strophomenida,Leptellinidae,Schlyginia,Schlyginia,Schlyginia,,0,Schlyginia,fragilis,fragilis,Schlyginia_fragilis,Caradoc,Caradoc E-M,Caradoc E,Caradoc M,1,2,BA 2-5,1,5,2,3.5,,Anderken Fm,BA 2-5,,Popov et al 2002,,1,3,1,35_-10,1,2,0,Chu-Ili,8,5,Chu-Ili,-4,-6,33.2_-8.3
1202,93.854,11.802,44,"C New South Wales, Australia",Articulata,Orthida,Plectorthidae,Bowanorthis,Bowanorthis,Bowanorthis,,0,Bowanorthis,fragilis,fragilis,Bowanorthis_fragilis,Caradoc,Caradoc E-M,Caradoc E,Caradoc M,1,2,BA 2-5,1,5,2,3.5,,Cliefden Caves Lst Grp & equivalents,BA 4-5,,Cocks & Zhan 1998,Percival 1991,1,3,1,95_10,1,2,0,Gondwana,87,3,Greater_Gondwana,35,-90,93.9_11.8
1745,93.854,11.802,44,"New South Wales C (S Molong Volcanic Belt, East side)",Articulata,Orthida,Plectorthidae,Bowanorthis  ,Bowanorthis,Bowanorthis,,0,Bowanorthis,fragilis,fragilis,Bowanorthis_fragilis,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 2-5,1,5,2,3.5,,"Fossil Hill Limestone (Gleesons, Kalimna, & Wyoming Limestone Members), Cliefden Caves Limestone Sub-group ",BA 1-2,"carbonate-dominated margin flanking eroded volcanic island, BA 1-2","Percival 1991, 1995",,1,3,1,95_10,3,3,0,Gondwana,87,3,Greater_Gondwana,35,-90,93.9_11.8
5524,-62.191,-20.826,5,"Pomeroy, N Ireland",Articulata,Strophomenida,Eopholidostrophiidae,Origostrophia,Origostrophia,Origostrophia,,0,Origostrophia,fragilis,fragilis,Origostrophia_fragilis,Ashgill,Cautleyan,Cautleyan E,Cautleyan U,7,9,BA 4-5,1,5,4,4.5,,Killey Bridge Fm,BA 4-5,,Boucot et al 2003,Mitchell 1977,7,9,1,-60_-20,5,5,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-62.2_-20.8
1865,-97.778,-17.661,10,E USA,Articulata,Orthida,Plectorthidae,Hebertella,Hebertella,Hebertella,,0,Hebertella,frankfortensis,frankfortensis,Hebertella_frankfortensis,Caradoc,Caradoc U (Kirkfieldian - Shermanian),Caradoc U,Caradoc U,3,3,BA 2-5,1,5,2,3.5,,post-Knox Sequences,BA 2-5,,Patzkowsky & Holland 1997,,3,14,1,-100_-20,3,3,1,Laurentia,33,0,Laurentia,18,-28,-97.8_-17.7
1909,23.117,-59.183,40,Bohemia,Articulata,Orthida,Dalmanellidae,Onniella,Onniella,Onniella,,0,Onniella,frequens,frequens,Onniella_frequens,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 2-5,1,5,2,3.5,,Zahorany Fm,BA 3-5,,Havlicek 1977,,1,20,1,25_-60,3,3,0,Perunica,59,34,Greater_Gondwana,35,-90,23.1_-59.2
2680,-50.547,-31.416,17,N Estonia,Articulata,Strophomenida,Strophomenidae,Smiloleptaena?,Smiloleptaena,Smiloleptaena,?,1,Smiloleptaena?,friedrichi,friedrichi,Smiloleptaena_friedrichi,Ashgill,Hirnantian (Porkuni),Hirnantian E,Hirnantian M*,13,14,BA 3-4,1,4,3,3.5,,Siuge & Tõrevere Mbrs,BA 3-4,,Rõõmusoks 2004,,3,14,1,-50_-30,7,7,1,Baltica,42,6,Baltica-Avalonia,-8,-47,-50.5_-31.4
5176,-104.473,-19.973,10,Tennessee,Articulata,Orthida,Orthidae,Sivorthis_(prev.Orthambonites),Sivorthis,Sivorthis,,0,Sivorthis,friendvillensis,friendvillensis,Sivorthis_friendvillensis,Caradoc,Caradoc E (Porterfield),Caradoc E,Caradoc E,1,1,BA 4-5,1,5,4,4.5,,Arline Fm,BA 4-5,Deeper subtidal u shelf slope,Cooper 1956,Leslie & Lehnert 2005,1,3,1,-105_-20,1,1,1,Laurentia,33,0,Laurentia,18,-28,-104.5_-20
1090,-73.088,-22.024,7,Anticosti Island,Articulata,Rhynchonellida,Rhynchotrematidae,Rhynchotrema,Rhynchotrema,Rhynchotrema,,0,Rhynchotrema,fringilla,fringilla,Rhynchotrema_fringilla,Llandovery,Rhuddanian U,Rhuddanian U,Rhuddanian U,17,17,BA 2-4,1,4,2,3,,U Merrimack Fm,BA 4-5,shale,Jin & Copper  2004,,NA,NA,1,-75_-20,8,8,0,Laurentia,33,0,Laurentia,18,-28,-73.1_-22
1910,-97.778,-17.661,10,E USA,Articulata,Orthida,Dalmanellidae,Onniella,Onniella,Onniella,,0,Onniella,fultonensis,fultonensis,Onniella_fultonensis,Caradoc,Caradoc U (Edenian),Caradoc U,Caradoc U,3,3,BA 2-5,1,5,2,3.5,,post-Knox Sequences,BA 2-5,,Patzkowsky & Holland 1997,,1,20,1,-100_-20,3,3,1,Laurentia,33,0,Laurentia,18,-28,-97.8_-17.7
2784,-60.923,-20.192,5,"High Mains, Girvan",Articulata,Rhynchonellida,Trigonirhynchiidae,Rostricellula,Rostricellula,Rostricellula,,0,Rostricellula,fulva,fulva,Rostricellula_fulva,Ashgill,Hirnantian E-M,Hirnantian E,Hirnantian M,13,14,BA 2-5,1,5,2,3.5,,High Mains Fm,BA 2-3,sst.,Cocks 1988; Harper 2006,,1,23,1,-60_-20,7,7,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-60.9_-20.2
2077,14.814,-15.464,30,"Shaanxi, NW China",Articulata,Strophomenida,Sowerbyellidae,Sowerbyella(S.),Sowerbyella,Sowerbyella,,0,Sowerbyella,fupingensis,fupingensis,Sowerbyella_fupingensis,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 2-5,1,5,2,3.5,,Beiguoshan Fm,BA 4,,Cocks & Rong 1989,,NA,NA,1,15_-15,3,3,0,North China,17,3,Alxa Block & North China,4,-12,14.8_-15.5
2261,11.081,-5.598,30,"Shaanxi, NW China",Articulata,Strophomenida,Sowerbyellidae,Sowerbyella(S.),Sowerbyella,Sowerbyella,,0,Sowerbyella,fupingensis,fupingensis,Sowerbyella_fupingensis,Ashgill,Ashgill E,Pusgillian E,Pusgillian U,4,6,BA 2-5,1,5,2,3.5,,Beiguoshan Fm,BA 4,,Cocks & Rong 1989,,NA,NA,1,10_-5,4,4,0,North China,17,3,Alxa Block & North China,4,-12,11.1_-5.6
47,47.798,-8.722,20,C Kazakhstan,Articulata,Spiriferida,Cyrtiidae,Eospirifer,Eospirifer,Eospirifer,,0,Eospirifer,fusus,fusus,Eospirifer_fusus,Llandovery,Rhuddanian U - Aeronian M,Rhuddanian U,Aeronian M,17,19,BA 1-3,1,3,1,2,,Pentamerus Beds,BA 2-3,,Rong et al 1994,,10,23,1,50_-10,8,9,0,Tien-Shan,10,8,Tien-Shan,-8,-11,47.8_-8.7
6156,-65.277,-20.526,5,"Girvan, Scotland",Articulata,Strophomenida,Bimuriidae,Craspedelia,Craspedelia,Craspedelia,,0,Craspedelia,gabata,gabata,Craspedelia_gabata,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,NA,0,3,3,3,,lo Ardwell greywackes,,,Williams 1962,,1,12,1,-65_-20,1,1,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-65.3_-20.5
5300,-60.923,-20.192,5,"Girvan, Scotland",Articulata,Strophomenida,Bimuriidae,Craspedelia,Craspedelia,Craspedelia,,0,Craspedelia,gabata,gabata,Craspedelia_gabata,Caradoc,Caradoc M,Caradoc M,Caradoc M,2,2,BA 4-5,1,5,4,4.5,,lo Ardwell Greywackes,BA 4-5,,Cocks & Rong1989,,1,12,1,-60_-20,2,2,0,Midland Valley Terrane,31,18,Laurentia,18,-28,-60.9_-20.2
5037,-101.511,-1.258,11,"British Columbia, Canada",Articulata,Atrypida,Atrypidae,Atrypa(Gotatrypa),Atrypa,Gotatrypa,,0,Atrypa,gabrielse,gabrielse,Gotatrypa_gabrielse,Llandovery,Telychian,Telychian E,Telychian U,21,23,BA 3-5,1,5,3,4,,Sandpile Grp.,,,Coper 2004,,15,23,1,-100_0,10,11,0,Laurentia,33,0,Laurentia,18,-28,-101.5_-1.3
2660,-73.574,-21.765,7,Anticosti Island,Articulata,Orthotetida,Chilidiopsidae,Coolinia,Coolinia,Coolinia,,0,Coolinia,gamachiana,gamachiana,Coolinia_gamachiana,Ashgill,Rawtheyan U - Hirnantian,Rawtheyan U,Hirnantian M*,12,14,BA 2-5,1,5,2,3.5,,u Vaureal - Ellis Bay Fms,BA 2-4,,Dewing 2001,,12,23,1,-75_-20,6,7,0,Laurentia,33,0,Laurentia,18,-28,-73.6_-21.8
394,-73.088,-22.024,7,Anticosti Island,Articulata,Atrypida,Atrypinidae,Atrypina',Atrypina,Atrypina,',1,Atrypina',gamachiana,gamachiana,Atrypina_gamachiana,Llandovery,Rhuddanian E,Rhuddanian E,Rhuddanian E,15,15,BA 2-3,1,3,2,2.5,,lo Becscie Fm,BA 2,,Cocks 1988,,15,15,1,-75_-20,8,8,0,Laurentia,33,0,Laurentia,18,-28,-73.1_-22
5464,-58.626,-29.799,15,"Asker, Norway",Articulata,Strophomenida,Xenambonitidae,Chonetoidea  ,Chonetoidea,Chonetoidea,,0,Chonetoidea,gamma,gamma,Chonetoidea_gamma,Ashgill,Ashgill,Pusgillian E,Hirnantian M*,4,14,BA 4-5,1,5,4,4.5,,Zone 4b,BA 4-5,,Cocks & Rong 1989,,1,23,1,-60_-30,4,7,0,Baltica,42,6,Baltica-Avalonia,-8,-47,-58.6_-29.8
5319,-57.823,-32.923,15,Oslo region,Articulata,Strophomenida,Xenambonitidae,Chonetoidea,Chonetoidea,Chonetoidea,,0,Chonetoidea,gamma_alpha,gamma_alpha,Chonetoidea_gamma_alpha,Caradoc,Caradoc M-U,Caradoc M,Caradoc U,2,3,BA 4-5,1,5,4,4.5,,U Arnestad - lo Frognerkilen Fm,BA 4-5,,Hansen 2007,Cocks & Rong 1989,1,23,1,-60_-35,2,3,0,Baltica,42,6,Baltica-Avalonia,-8,-47,-57.8_-32.9
5405,-57.823,-32.923,15,Oslo region,Articulata,Strophomenida,Xenambonitidae,Chonetoidea_(prev.Sericoidea) ,Chonetoidea,Chonetoidea,,0,Chonetoidea,gamma_gamma,gamma_gamma,Chonetoidea_gamma_gamma,Caradoc,Caradoc U,Caradoc U,Caradoc U,3,3,BA 4-5,1,5,4,4.5,,u Frognerkilen - Nakkholmen Fms,BA 4-5,,Hansen 2007,Harper et al 1985,1,23,1,-60_-35,3,3,0,Baltica,42,6,Baltica-Avalonia,-8,-47,-57.8_-32.9
5247,-57.823,-32.923,15,Oslo region,Articulata,Strophomenida,Xenambonitidae,Chonetoidea,Chonetoidea,Chonetoidea,,0,Chonetoidea,gamma_inequicostellata,gamma_inequicostellata,Chonetoidea_gamma_inequicostellata,Caradoc,Caradoc E,Caradoc E,Caradoc E,1,1,BA 4-5,1,5,4,4.5,,u Vollen - lo Arnestad Fms,BA 4-5,,Hansen 2007,,1,23,1,-60_-35,1,1,0,Baltica,42,6,Baltica-Avalonia,-8,-47,-57.8_-32.9
